page_path,views,users,views_per_user,average_engagement_time,event_count,key_events,total_revenue
/hc/en-gb/articles/360000329015,42,27,1.5555555555555556,135.4814814814815,116,0,0
/hc/en-gb/articles/360000871556,42,31,1.3548387096774193,44.58064516129032,152,0,0
/hc/en-gb/articles/360000202136,41,32,1.28125,41.40625,119,0,0
/hc/en-gb/articles/360000361675,41,30,1.3666666666666667,31.1,99,0,0
/hc/en-gb/articles/360003686055,41,35,1.1714285714285715,7.942857142857143,97,0,0
/hc/en-gb/articles/360000159715,40,27,1.4814814814814814,20,112,0,0
/hc/en-gb/articles/360001173875,40,32,1.25,86.125,96,0,0
/hc/en-gb/articles/360000201756,39,31,1.2580645161290323,42.354838709677416,114,0,0
/hc/en-gb/articles/360002667676,39,34,1.1470588235294117,7.264705882352941,148,0,0
/hc/en-gb/articles/6443618773519,39,20,1.95,60.85,114,0,0
/hc/en-gb/articles/360001176756,38,32,1.1875,23.6875,121,0,0
/hc/en-gb/requests,38,2,19,444,90,0,0
/hc/en-gb/articles/360001162856,37,25,1.48,64.4,113,0,0
/hc/en-gb/articles/360000214036,36,33,1.0909090909090908,25.242424242424242,83,0,0
/hc/en-gb/articles/360000990436,36,25,1.44,83.56,88,0,0
/hc/en-gb/articles/360001600235,36,30,1.2,61.166666666666664,99,0,0
/hc/en-gb/articles/4414951820559,36,23,1.565217391304348,74.56521739130434,91,0,0
/hc/en-gb/sections/360001150156,36,31,1.1612903225806452,8.161290322580646,81,0,0
/hc/en-gb/articles/360000175635,35,33,1.0606060606060606,22.21212121212121,92,0,0
/hc/en-gb/articles/360000473256,34,34,1,18.264705882352942,128,0,0
/hc/en-gb/articles/360000751636,34,21,1.619047619047619,17.428571428571427,97,0,0
/hc/en-gb/articles/360001237915,34,14,2.4285714285714284,114.78571428571429,91,0,0
/hc/en-gb/articles/4544913401231,34,24,1.4166666666666667,22.208333333333332,117,0,0
/hc/en-gb/sections/360000042215,34,32,1.0625,7.03125,72,0,0
/hc/en-gb/sections/360000278975,34,27,1.2592592592592593,4.37037037037037,90,0,0
/hc/en-gb/articles/360001287235,33,27,1.2222222222222223,28.074074074074073,126,0,0
/hc/en-gb/articles/4415563282959,33,29,1.1379310344827587,12.448275862068966,120,0,0
/hc/en-gb/articles/4416692988047,33,20,1.65,31.15,75,0,0
/hc/en-gb/articles/7349177261455,33,29,1.1379310344827587,8.172413793103448,88,0,0
/hc/en-gb/requests,33,1,33,2166,78,0,0
/hc/en-gb/sections/360000030876,33,27,1.2222222222222223,14.925925925925926,89,0,0
/hc/en-gb/articles/360000201636,32,29,1.103448275862069,31.344827586206897,72,0,0
/hc/en-gb/articles/360000217915,31,19,1.631578947368421,80.52631578947368,87,0,0
/hc/en-gb/articles/360000336076,31,21,1.4761904761904763,59.285714285714285,89,0,0
/hc/en-gb/articles/360000929935,31,19,1.631578947368421,79.89473684210526,88,0,0
/hc/en-gb/articles/4563511601679,31,25,1.24,34,74,0,0
/hc/en-gb/articles/5209502688655,31,24,1.2916666666666667,6.541666666666667,69,0,0
/hc/en-gb/articles/7352114813455,31,24,1.2916666666666667,12.416666666666666,70,0,0
/hc/en-gb/requests,31,2,15.5,1499,85,0,0
/hc/en-gb/articles/360001580415,30,15,2,62.46666666666667,63,0,0
/hc/en-gb/articles/207765367,29,20,1.45,47.15,95,0,0
/hc/en-gb/articles/360001107916,29,16,1.8125,32.3125,58,0,0
/hc/en-gb/articles/4415563282959,29,25,1.16,7.56,96,0,0
/hc/en-gb/articles/209338087,28,20,1.4,72.1,78,0,0
/hc/en-gb/articles/360000691716,28,16,1.75,23.6875,92,0,0
/hc/en-gb/sections/360000189716,28,22,1.2727272727272727,9.318181818181818,56,0,0
/hc/en-gb/articles/360000164576,27,25,1.08,26.04,77,0,0
/hc/en-gb/articles/360000175695,27,18,1.5,35.388888888888886,74,0,0
/hc/en-gb/articles/360000204116,27,21,1.2857142857142858,24.523809523809526,63,0,0
